Id,Weekly_Sales
1_7_2013-07-19,34056.12192248097
1_7_2013-07-26,34166.89707425577
1_8_2012-11-02,34388.44737780538
1_8_2012-11-09,34609.997681354995
1_8_2012-11-16,34942.323136679406
1_8_2012-11-23,35053.09828845422
1_8_2012-11-30,35163.873440229014
1_8_2012-12-07,35274.648592003825
1_8_2012-12-14,35385.42374377863
1_8_2012-12-21,35496.19889555343
1_8_2012-12-28,35606.97404732824
1_8_2013-01-04,35717.74919910304
1_8_2013-01-11,35828.52435087785
1_8_2013-01-18,35939.299502652655
1_8_2013-01-25,16143.150149612293
1_8_2013-02-01,16253.925301387097
1_8_2013-02-08,16364.700453161902
1_8_2013-02-15,16475.475604936706
1_8_2013-02-22,16586.25075671151
1_8_2013-03-01,16697.025908486314
1_8_2013-03-08,16807.80106026112
1_8_2013-03-15,16918.576212035925
1_8_2013-03-22,17029.35136381073
1_8_2013-03-29,17140.126515585536
1_8_2013-04-05,17250.90166736034
1_8_2013-04-12,17361.676819135144
1_8_2013-04-19,17472.45197090995
1_8_2013-04-26,17583.227122684755
1_8_2013-05-03,17804.777426234366
1_8_2013-05-10,17915.55257800917
1_8_2013-05-17,18026.327729783974
1_8_2013-05-24,18137.102881558778
1_8_2013-05-31,18247.878033333585
1_8_2013-06-07,18358.65318510839
1_8_2013-06-14,18469.428336883193
1_8_2013-06-21,18580.203488658
1_8_2013-06-28,18690.978640432804
1_8_2013-07-05,18801.753792207608
1_8_2013-07-12,18912.528943982412
1_8_2013-07-19,19023.30409575722
1_8_2013-07-26,19134.079247532023
1_9_2012-11-02,19244.85439930683
1_9_2012-11-09,19355.629551081634
1_9_2012-11-16,19466.40470285644
1_9_2012-11-23,19577.179854631242
1_9_2012-11-30,19687.955006406046
1_9_2012-12-07,19798.730158180853
1_9_2012-12-14,19909.505309955657
1_9_2012-12-21,20020.28046173046
1_9_2012-12-28,20131.05561350527
1_9_2013-01-04,20241.830765280072
1_9_2013-01-11,20463.38106882968
1_9_2013-01-18,20574.156220604487
1_9_2013-01-25,20684.93137237929
1_9_2013-02-01,20906.481675928902
1_9_2013-02-08,21017.256827703706
1_9_2013-02-15,21128.03197947851
1_9_2013-02-22,21349.58228302812
1_9_2013-03-01,21460.357434802925
1_9_2013-03-08,21792.68289012734
1_9_2013-03-15,22014.233193676948
1_9_2013-03-22,22125.008345451755
1_9_2013-03-29,22235.78349722656
1_9_2013-04-05,22457.33380077617
1_9_2013-04-12,22568.108952550974
1_9_2013-04-19,22678.884104325778
1_9_2013-04-26,23454.310166749412
1_9_2013-05-03,23897.41077384863
1_9_2013-05-10,24008.185925623435
1_9_2013-05-17,24229.736229173046
1_9_2013-05-24,24783.611988047072
1_9_2013-05-31,24894.387139821876
1_9_2013-06-07,25005.16229159668
1_9_2013-06-14,25115.937443371484
1_9_2013-06-21,25226.712595146288
1_9_2013-06-28,25448.2628986959
1_9_2013-07-05,25669.81320224551
1_9_2013-07-12,26002.13865756992
1_9_2013-07-19,26112.91380934473
1_9_2013-07-26,26223.688961119533
1_10_2012-11-02,26334.46411289434
1_10_2012-11-09,26445.239264669144
1_10_2012-11-16,26556.014416443948
1_10_2012-11-23,26666.78956821875
1_10_2012-11-30,26777.564719993556
1_10_2012-12-07,26888.33987176836
1_10_2012-12-14,26999.115023543167
1_10_2012-12-21,16375.17144282166
1_10_2012-12-28,16485.946594596466
1_10_2013-01-04,16596.72174637127
1_10_2013-01-11,16707.496898146073
1_10_2013-01-18,16818.27204992088
1_10_2013-01-25,16929.047201695685
1_10_2013-02-01,17039.82235347049
1_10_2013-02-08,17150.597505245296
1_10_2013-02-15,17261.3726570201
1_10_2013-02-22,17372.147808794904
1_10_2013-03-01,17482.922960569707
1_10_2013-03-08,17593.698112344515
1_10_2013-03-15,17704.47326411932
1_10_2013-03-22,17815.248415894122
1_10_2013-03-29,18036.798719443734
1_10_2013-04-05,18147.573871218538
1_10_2013-04-12,18258.34902299334
1_10_2013-04-19,18369.12417476815
1_10_2013-04-26,18479.899326542953
1_10_2013-05-03,18590.674478317756
1_10_2013-05-10,18701.449630092564
1_10_2013-05-17,18812.224781867368
1_10_2013-05-24,18922.99993364217
1_10_2013-05-31,19033.77508541698
1_10_2013-06-07,19144.550237191783
1_10_2013-06-14,19255.325388966587
1_10_2013-06-21,19366.10054074139
1_10_2013-06-28,19476.875692516198
1_10_2013-07-05,19587.650844290998
1_10_2013-07-12,19698.425996065806
1_10_2013-07-19,19809.201147840613
1_10_2013-07-26,19919.976299615417
1_11_2012-11-02,20030.75145139022
1_11_2012-11-09,20141.526603165024
1_11_2012-11-16,20252.30175493983
1_11_2012-11-23,20363.076906714632
1_11_2012-11-30,20473.85205848944
1_11_2012-12-07,20695.40236203905
1_11_2012-12-14,20806.177513813855
1_11_2012-12-21,20916.95266558866
1_11_2012-12-28,21138.50296913827
1_11_2013-01-04,21249.278120913074
1_11_2013-01-11,21360.05327268788
1_11_2013-01-18,21581.60357623749
1_11_2013-01-25,21692.378728012292
1_11_2013-02-01,22024.704183336708
1_11_2013-02-08,22246.25448688632
1_11_2013-02-15,22357.029638661123
1_11_2013-02-22,22467.804790435926
1_11_2013-03-01,22689.355093985538
1_11_2013-03-08,22800.13024576034
1_11_2013-03-15,22910.905397535145
1_11_2013-03-22,23686.331459958783
1_11_2013-03-29,24129.432067058002
1_11_2013-04-05,24240.207218832806
1_11_2013-04-12,24461.757522382417
1_11_2013-04-19,25015.63328125644
1_11_2013-04-26,25126.408433031243
1_11_2013-05-03,25237.18358480605
1_11_2013-05-10,25347.958736580855
1_11_2013-05-17,25458.73388835566
1_11_2013-05-24,25680.284191905266
1_11_2013-05-31,25901.834495454877
1_11_2013-06-07,26234.159950779293
1_11_2013-06-14,26344.935102554096
1_11_2013-06-21,26455.7102543289
1_11_2013-06-28,26566.485406103708
1_11_2013-07-05,26677.26055787851
1_11_2013-07-12,26788.035709653315
1_11_2013-07-19,26898.810861428123
1_11_2013-07-26,27009.586013202927
1_12_2012-11-02,27120.36116497773
1_12_2012-11-09,27231.136316752534
1_12_2012-11-16,15875.6948168038
1_12_2012-11-23,15986.469968578604
1_12_2012-11-30,16097.24512035341
1_12_2012-12-07,16208.020272128213
1_12_2012-12-14,16318.795423903019
1_12_2012-12-21,16429.570575677822
1_12_2012-12-28,16540.34572745263
1_12_2013-01-04,16651.120879227434
1_12_2013-01-11,16761.896031002238
1_12_2013-01-18,16872.671182777045
1_12_2013-01-25,16983.44633455185
1_12_2013-02-01,17094.221486326653
1_12_2013-02-08,17204.99663810146
1_12_2013-02-15,17315.771789876264
1_12_2013-02-22,17537.32209342587
1_12_2013-03-01,17648.097245200675
1_12_2013-03-08,17758.872396975483
1_12_2013-03-15,17869.647548750287
1_12_2013-03-22,17980.42270052509
1_12_2013-03-29,18091.197852299898
1_12_2013-04-05,18201.9730040747
1_12_2013-04-12,18312.748155849506
1_12_2013-04-19,18423.523307624313
1_12_2013-04-26,18534.298459399117
1_12_2013-05-03,18645.07361117392
1_12_2013-05-10,18755.848762948724
1_12_2013-05-17,18866.623914723532
1_12_2013-05-24,18977.399066498336
1_12_2013-05-31,19088.17421827314
1_12_2013-06-07,19198.949370047947
1_12_2013-06-14,19309.72452182275
1_12_2013-06-21,19420.499673597555
1_12_2013-06-28,19531.27482537236
1_12_2013-07-05,19642.049977147166
1_12_2013-07-12,19752.82512892197
1_12_2013-07-19,19863.600280696774
1_12_2013-07-26,19974.375432471577
1_13_2012-11-02,20195.925736021185
1_13_2012-11-09,20306.700887795992
1_13_2012-11-16,20417.4760395708
1_13_2012-11-23,20639.026343120408
1_13_2012-11-30,20860.576646670015
1_13_2012-12-07,21082.126950219626
1_13_2012-12-14,21192.90210199443
1_13_2012-12-21,21525.227557318845
1_13_2012-12-28,21746.777860868453
1_13_2013-01-04,21857.55301264326
1_13_2013-01-11,21968.328164418068
1_13_2013-01-18,22189.878467967676
1_13_2013-01-25,22300.65361974248
1_13_2013-02-01,22411.428771517283
1_13_2013-02-08,23186.854833940917
1_13_2013-02-15,23629.95544104014
1_13_2013-02-22,23740.730592814944
1_13_2013-03-01,23962.28089636455
1_13_2013-03-08,24516.156655238578
1_13_2013-03-15,24626.931807013385
1_13_2013-03-22,24737.70695878819
1_13_2013-03-29,24848.482110562993
1_13_2013-04-05,24959.257262337796
1_13_2013-04-12,25180.807565887408
1_13_2013-04-19,25402.357869437015
1_13_2013-04-26,25734.68332476143
1_13_2013-05-03,25845.458476536238
1_13_2013-05-10,25956.23362831104
1_13_2013-05-17,26067.008780085846
1_13_2013-05-24,26177.78393186065
1_13_2013-05-31,26288.559083635457
1_13_2013-06-07,26399.33423541026
1_13_2013-06-14,26510.109387185064
1_13_2013-06-21,26620.88453895987
1_13_2013-06-28,26731.659690734676
1_13_2013-07-05,15939.696245139878
1_13_2013-07-12,16050.471396914683
1_13_2013-07-19,16161.246548689487
1_13_2013-07-26,16272.021700464291
1_14_2012-11-02,16382.796852239095
1_14_2012-11-09,16493.572004013902
1_14_2012-11-16,16604.347155788706
1_14_2012-11-23,16715.122307563513
1_14_2012-11-30,16825.897459338314
1_14_2012-12-07,16936.67261111312
1_14_2012-12-14,17047.447762887925
1_14_2012-12-21,17158.22291466273
1_14_2012-12-28,17268.998066437536
1_14_2013-01-04,17379.77321821234
1_14_2013-01-11,17601.32352176195
1_14_2013-01-18,17712.098673536755
1_14_2013-01-25,17822.87382531156
1_14_2013-02-01,17933.648977086363
1_14_2013-02-08,18044.42412886117
1_14_2013-02-15,18155.199280635974
1_14_2013-02-22,18265.974432410778
1_14_2013-03-01,18376.749584185585
1_14_2013-03-08,18487.52473596039
1_14_2013-03-15,18598.299887735193
1_14_2013-03-22,18709.075039509997
1_14_2013-03-29,18819.850191284804
1_14_2013-04-05,18930.625343059608
1_14_2013-04-12,19041.40049483441
1_14_2013-04-19,19152.175646609216
1_14_2013-04-26,19262.950798384023
1_14_2013-05-03,19373.725950158827
1_14_2013-05-10,19484.50110193363
1_14_2013-05-17,19595.276253708438
1_14_2013-05-24,19706.051405483242
1_14_2013-05-31,19816.826557258046
1_14_2013-06-07,19927.601709032853
1_14_2013-06-14,20038.376860807657
1_14_2013-06-21,20259.927164357265
1_14_2013-06-28,20370.70231613207
1_14_2013-07-05,20481.477467906876
1_14_2013-07-12,20703.027771456487
1_14_2013-07-19,20924.578075006095
1_14_2013-07-26,21035.3532267809
1_16_2012-11-02,21146.128378555703
1_16_2012-11-09,21256.903530330506
1_16_2012-11-16,21589.228985654925
1_16_2012-11-23,21810.779289204533
1_16_2012-11-30,21921.554440979337
1_16_2012-12-07,22032.32959275414
1_16_2012-12-14,22253.879896303755
1_16_2012-12-21,22364.65504807856
1_16_2012-12-28,22475.430199853363
1_16_2013-01-04,23250.856262276997
1_16_2013-01-11,23693.95686937622
1_16_2013-01-18,23804.732021151023
1_16_2013-01-25,24026.28232470063
1_16_2013-02-01,24580.158083574657
1_16_2013-02-08,24690.93323534946
1_16_2013-02-15,24801.708387124265
1_16_2013-02-22,24912.48353889907
1_16_2013-03-01,25023.258690673872
1_16_2013-03-08,25244.808994223484
1_16_2013-03-15,25466.359297773095
1_16_2013-03-22,25798.68475309751
1_16_2013-03-29,25909.459904872314
1_16_2013-04-05,26020.235056647118
1_16_2013-04-12,26131.010208421925
1_16_2013-04-19,26241.78536019673
1_16_2013-04-26,26352.560511971533
1_16_2013-05-03,26463.33566374634
1_16_2013-05-10,26574.11081552114
1_16_2013-05-17,26684.885967295948
1_16_2013-05-24,26795.66111907075
1_16_2013-05-31,17050.624354611045
1_16_2013-06-07,17161.399506385853
1_16_2013-06-14,17272.174658160657
1_16_2013-06-21,17382.94980993546
1_16_2013-06-28,17493.724961710264
1_16_2013-07-05,17604.50011348507
1_16_2013-07-12,17715.275265259876
1_16_2013-07-19,17826.05041703468
1_16_2013-07-26,17936.825568809487
1_17_2012-11-02,18047.60072058429
1_17_2012-11-09,18158.375872359095
1_17_2012-11-16,18269.151024133902
1_17_2012-11-23,18379.926175908706
1_17_2012-11-30,18490.70132768351
1_17_2012-12-07,18712.25163123312
1_17_2012-12-14,18823.026783007925
1_17_2012-12-21,18933.80193478273
1_17_2012-12-28,19044.577086557536
1_17_2013-01-04,19155.352238332336
1_17_2013-01-11,19266.127390107144
1_17_2013-01-18,19376.902541881947
1_17_2013-01-25,19487.677693656755
1_17_2013-02-01,19598.45284543156
1_17_2013-02-08,19709.227997206362
1_17_2013-02-15,19820.003148981166
1_17_2013-02-22,19930.778300755974
1_17_2013-03-01,20041.553452530778
1_17_2013-03-08,20152.328604305585
1_17_2013-03-15,20263.10375608039
1_17_2013-03-22,20373.878907855193
1_17_2013-03-29,20484.654059629996
1_17_2013-04-05,20595.4292114048
1_17_2013-04-12,20706.204363179608
1_17_2013-04-19,20816.97951495441
1_17_2013-04-26,20927.75466672922
1_17_2013-05-03,21038.529818504023
1_17_2013-05-10,21149.304970278827
1_17_2013-05-17,21370.855273828434
1_17_2013-05-24,21481.63042560324
1_17_2013-05-31,21592.405577378046
1_17_2013-06-07,21813.955880927657
1_17_2013-06-14,22035.506184477264
1_17_2013-06-21,22257.056488026876
1_17_2013-06-28,22367.83163980168
1_17_2013-07-05,22700.157095126095
1_17_2013-07-12,22921.707398675702
1_17_2013-07-19,23032.48255045051
1_17_2013-07-26,23143.257702225314
1_18_2012-11-02,23364.808005774925
1_18_2012-11-09,23475.58315754973
1_18_2012-11-16,23586.358309324532
1_18_2012-11-23,24361.784371748166
1_18_2012-11-30,24804.88497884739
1_18_2012-12-07,24915.66013062219
1_18_2012-12-14,25137.2104341718
1_18_2012-12-21,25691.086193045827
1_18_2012-12-28,25801.86134482063
1_18_2013-01-04,25912.636496595434
1_18_2013-01-11,26023.41164837024
1_18_2013-01-18,26134.186800145042
1_18_2013-01-25,26355.737103694653
1_18_2013-02-01,26577.287407244265
1_18_2013-02-08,26909.612862568676
1_18_2013-02-15,27020.388014343484
1_18_2013-02-22,27131.16316611829
1_18_2013-03-01,27241.93831789309
1_18_2013-03-08,27352.7134696679
1_18_2013-03-15,27463.488621442702
1_18_2013-03-22,27574.263773217506
1_18_2013-03-29,27685.038924992314
1_18_2013-04-05,27795.814076767114
1_18_2013-04-12,27906.58922854192
1_18_2013-04-19,14593.758305662961
1_18_2013-04-26,14704.533457437763
1_18_2013-05-03,14815.30860921257
1_18_2013-05-10,14926.083760987374
1_18_2013-05-17,15036.85891276218
1_18_2013-05-24,15147.634064536984
1_18_2013-06-07,15258.40921631179
1_18_2013-07-05,15369.184368086597
1_19_2012-11-02,15479.9595198614
1_19_2012-11-09,15590.734671636206
1_19_2012-11-16,15701.509823411008
1_19_2012-11-23,15812.284975185816
1_19_2012-11-30,15923.06012696062
1_19_2012-12-07,16033.835278735425
1_19_2012-12-14,16255.385582285035
1_19_2012-12-21,16366.160734059837
1_19_2012-12-28,16476.935885834642
1_19_2013-01-04,16587.71103760945
1_19_2013-01-11,16698.486189384254
1_19_2013-01-18,16809.261341159057
1_19_2013-01-25,16920.03649293386
1_19_2013-02-01,17030.81164470867
1_19_2013-02-08,17141.586796483472
1_19_2013-02-15,17252.361948258276
1_19_2013-02-22,17363.13710003308
1_19_2013-03-01,17473.912251807888
1_19_2013-03-08,17584.68740358269
1_19_2013-03-15,17695.462555357495
1_19_2013-03-22,17806.237707132303
1_19_2013-03-29,17917.012858907106
1_19_2013-04-05,18027.78801068191
1_19_2013-04-12,18138.563162456718
1_19_2013-04-19,18249.33831423152
1_19_2013-04-26,18360.113466006325
1_19_2013-05-03,18470.88861778113
1_19_2013-05-10,18581.663769555937
1_19_2013-05-17,18692.43892133074
1_19_2013-05-24,18913.989224880348
1_19_2013-05-31,19024.764376655156
1_19_2013-06-07,19135.53952842996
1_19_2013-06-14,19357.089831979567
1_19_2013-06-21,19578.640135529182
1_19_2013-06-28,19800.19043907879
1_19_2013-07-05,19910.965590853593
1_19_2013-07-12,20243.291046178005
1_19_2013-07-19,20464.841349727616
1_19_2013-07-26,20575.616501502423
1_20_2012-11-02,20686.391653277227
1_20_2012-11-09,20907.941956826835
1_20_2012-11-16,21018.71710860164
1_20_2012-11-23,21129.492260376446
1_20_2012-11-30,21904.91832280008
1_20_2012-12-07,22348.0189298993
1_20_2012-12-14,22458.794081674103
1_20_2012-12-21,22680.344385223714
1_20_2012-12-28,23234.220144097737
1_20_2013-01-04,23344.995295872544
1_20_2013-01-11,23455.77044764735
1_20_2013-01-18,23566.545599422156
1_20_2013-01-25,23677.32075119696
1_20_2013-02-01,23898.871054746567
1_20_2013-02-08,24120.42135829618
1_20_2013-02-15,24452.746813620593
1_20_2013-02-22,24563.521965395397
1_20_2013-03-01,24674.2971171702
1_20_2013-03-08,24785.072268945005
1_20_2013-03-15,24895.84742071981
1_20_2013-03-22,25006.622572494616
1_20_2013-03-29,25117.39772426942
1_20_2013-04-05,25228.172876044227
1_20_2013-04-12,25338.94802781903
1_20_2013-04-19,14575.10881275243
1_20_2013-04-26,14685.883964527235
1_20_2013-05-03,14796.659116302042
1_20_2013-05-10,14907.434268076844
1_20_2013-05-17,15018.209419851652
1_20_2013-05-24,15128.984571626454
1_20_2013-05-31,15239.75972340126
1_20_2013-06-07,15350.534875176063
1_20_2013-06-14,15461.310026950869
1_20_2013-06-21,15572.085178725674
1_20_2013-06-28,15682.86033050048
1_20_2013-07-05,15793.635482275286
1_20_2013-07-12,15904.41063405009
1_20_2013-07-19,16015.185785824893
1_20_2013-07-26,16236.736089374504
1_21_2012-11-02,16347.511241149308
