Id,Weekly_Sales
1_3_2013-03-08,7861.060525315657
1_3_2013-03-15,7861.060525315657
1_3_2013-03-22,7861.060525315657
1_3_2013-03-29,7861.060525315657
1_3_2013-04-05,7861.060525315657
1_3_2013-04-12,8151.30917742448
1_3_2013-04-19,8151.30917742448
1_3_2013-04-26,8151.30917742448
1_3_2013-05-03,7726.640286699963
1_3_2013-05-10,7726.640286699963
1_3_2013-05-17,7726.640286699963
1_3_2013-05-24,46391.51991631016
1_3_2013-05-31,44194.13538623285
1_3_2013-06-07,9806.581162398918
1_3_2013-06-14,9806.581162398918
1_3_2013-06-21,9806.581162398918
1_3_2013-06-28,13504.828937619897
1_3_2013-07-05,7708.351199260249
1_3_2013-07-12,7708.351199260249
1_3_2013-07-19,7112.4397056733615
1_3_2013-07-26,7348.0775133304105
1_4_2012-11-02,7348.0775133304105
1_4_2012-11-09,7348.0775133304105
1_4_2012-11-16,7348.0775133304105
1_4_2012-11-23,7348.0775133304105
1_4_2012-11-30,9550.520668922223
1_4_2012-12-07,9550.520668922223
1_4_2012-12-14,43795.360325038004
1_4_2012-12-21,21205.15988117556
1_4_2012-12-28,21205.15988117556
1_4_2013-01-04,20836.425635233078
1_4_2013-01-11,20836.425635233078
1_4_2013-01-18,20836.425635233078
1_4_2013-01-25,17455.550509578232
1_4_2013-02-01,17455.550509578232
1_4_2013-02-08,24650.72880363855
1_4_2013-02-15,61851.24044228679
1_4_2013-02-22,59141.480408708
1_4_2013-03-01,91124.60719663517
1_4_2013-03-08,53084.17444392555
1_4_2013-03-15,54302.8259694184
1_4_2013-03-22,90356.71355665848
1_4_2013-03-29,33310.94998033373
1_4_2013-04-05,31694.08911397537
1_4_2013-04-12,20958.455780870536
1_4_2013-04-19,9743.3073853465
1_4_2013-04-26,25337.159219458503
1_4_2013-05-03,44997.10755807611
1_4_2013-05-10,18270.444655888263
1_4_2013-05-17,26248.370243978403
1_4_2013-05-24,24267.360873750466
1_4_2013-05-31,15929.799886500788
1_4_2013-06-07,28092.276763474063
1_4_2013-06-14,28092.276763474063
1_4_2013-06-21,22177.025716774362
1_4_2013-06-28,22177.025716774362
1_4_2013-07-05,19694.861608741972
1_4_2013-07-12,16361.802097408983
1_4_2013-07-19,25239.902850050883
1_4_2013-07-26,17724.90047913018
1_5_2012-11-02,16188.760831655307
1_5_2012-11-09,11912.791476969882
1_5_2012-11-16,9230.645447479961
1_5_2012-11-23,9230.645447479961
1_5_2012-11-30,9230.645447479961
1_5_2012-12-07,9230.645447479961
1_5_2012-12-14,11828.769500510585
1_5_2012-12-21,14807.863988909872
1_5_2012-12-28,9345.718331347354
1_5_2013-01-04,9345.718331347354
1_5_2013-01-11,8947.969656178386
1_5_2013-01-18,7861.060525315657
1_5_2013-01-25,7861.060525315657
1_5_2013-02-01,7861.060525315657
1_5_2013-02-08,7861.060525315657
1_5_2013-02-15,7861.060525315657
1_5_2013-02-22,8151.30917742448
1_5_2013-03-01,8151.30917742448
1_5_2013-03-08,8151.30917742448
1_5_2013-03-15,7726.640286699963
1_5_2013-03-22,7726.640286699963
1_5_2013-03-29,7726.640286699963
1_5_2013-04-05,46391.51991631016
1_5_2013-04-12,44194.13538623285
1_5_2013-04-19,9806.581162398918
1_5_2013-04-26,9806.581162398918
1_5_2013-05-03,9806.581162398918
1_5_2013-05-10,13504.828937619897
1_5_2013-05-17,7708.351199260249
1_5_2013-05-24,7708.351199260249
1_5_2013-05-31,7112.4397056733615
1_5_2013-06-07,7112.4397056733615
1_5_2013-06-14,7348.0775133304105
1_5_2013-06-21,7348.0775133304105
1_5_2013-06-28,7348.0775133304105
1_5_2013-07-05,7348.0775133304105
1_5_2013-07-12,7348.0775133304105
1_5_2013-07-19,9550.520668922223
1_5_2013-07-26,9550.520668922223
1_6_2012-11-02,43795.360325038004
1_6_2012-11-09,21205.15988117556
1_6_2012-11-16,21205.15988117556
1_6_2012-11-23,20836.425635233078
1_6_2012-11-30,20836.425635233078
1_6_2012-12-07,20836.425635233078
1_6_2012-12-14,17455.550509578232
1_6_2012-12-21,17455.550509578232
1_6_2012-12-28,24650.72880363855
1_6_2013-01-04,61851.24044228679
1_6_2013-01-11,59141.480408708
1_6_2013-01-18,91124.60719663517
1_6_2013-01-25,53084.17444392555
1_6_2013-02-01,54302.8259694184
1_6_2013-02-08,90356.71355665848
1_6_2013-02-15,33310.94998033373
1_6_2013-02-22,31694.08911397537
1_6_2013-03-01,20958.455780870536
1_6_2013-03-08,31120.172288733756
1_6_2013-03-15,49320.815849993116
1_6_2013-03-22,24644.75370947732
1_6_2013-03-29,32075.759883975425
1_6_2013-04-05,30094.750513747487
1_6_2013-04-12,21757.18952649781
1_6_2013-04-19,48171.64152794844
1_6_2013-04-26,41580.751199796636
1_6_2013-05-03,23996.098956960144
1_6_2013-05-10,23996.098956960144
1_6_2013-05-17,21513.934848927755
1_6_2013-05-24,18180.87533759476
1_6_2013-05-31,27058.97609023667
1_6_2013-06-07,19543.973719315964
1_6_2013-06-14,18007.83407184108
1_6_2013-06-21,13731.864717155666
1_6_2013-06-28,11049.718687665745
1_6_2013-07-05,11049.718687665745
1_6_2013-07-12,11049.718687665745
1_6_2013-07-19,11049.718687665745
1_6_2013-07-26,13647.84274069637
1_7_2012-11-02,16626.93722909565
1_7_2012-11-09,11164.791571533138
1_7_2012-11-16,11164.791571533138
1_7_2012-11-23,11164.791571533138
1_7_2012-11-30,10077.882440670413
1_7_2012-12-07,10077.882440670413
1_7_2012-12-14,10077.882440670413
1_7_2012-12-21,10077.882440670413
1_7_2012-12-28,10077.882440670413
1_7_2013-01-04,10368.131092779236
1_7_2013-01-11,10368.131092779236
1_7_2013-01-18,10368.131092779236
1_7_2013-01-25,9943.46220205472
1_7_2013-02-01,9943.46220205472
1_7_2013-02-08,9943.46220205472
1_7_2013-02-15,46280.32890314635
1_7_2013-02-22,44082.94437306904
1_7_2013-03-01,11997.517048028914
1_7_2013-03-08,11997.517048028914
1_7_2013-03-15,11997.517048028914
1_7_2013-03-22,15695.764823249894
1_7_2013-03-29,9899.287084890242
1_7_2013-04-05,9899.287084890242
1_7_2013-04-12,9303.375591303356
1_7_2013-04-19,9303.375591303356
1_7_2013-04-26,9539.013398960406
1_7_2013-05-03,9539.013398960406
1_7_2013-05-10,9539.013398960406
1_7_2013-05-17,9539.013398960406
1_7_2013-05-24,9539.013398960406
1_7_2013-05-31,11741.45655455222
1_7_2013-06-07,11741.45655455222
1_7_2013-06-14,135250.21397537627
1_7_2013-06-21,24558.320834169583
1_7_2013-06-28,24558.320834169583
1_7_2013-07-05,24189.5865882271
1_7_2013-07-12,24189.5865882271
1_7_2013-07-19,24189.5865882271
1_7_2013-07-26,20808.711462572253
1_8_2012-11-02,20808.711462572253
1_8_2012-11-09,26062.37207617132
1_8_2012-11-16,63262.88371481957
1_8_2012-11-23,60553.12368124077
1_8_2012-11-30,90231.4787176661
1_8_2012-12-07,54330.94082357021
1_8_2012-12-14,55549.59234906306
1_8_2012-12-21,91603.47993630313
1_8_2012-12-28,34557.71635997838
1_8_2013-01-04,32940.855493620016
1_8_2013-01-11,22205.222160515186
1_8_2013-01-18,10990.073764991152
1_8_2013-01-25,31120.172288733756
1_8_2013-02-01,49320.815849993116
1_8_2013-02-08,24644.75370947732
1_8_2013-02-15,32075.759883975425
1_8_2013-02-22,30094.750513747487
1_8_2013-03-01,21757.18952649781
1_8_2013-03-08,48171.64152794844
1_8_2013-03-15,41580.751199796636
1_8_2013-03-22,23996.098956960144
1_8_2013-03-29,23996.098956960144
1_8_2013-04-05,21513.934848927755
1_8_2013-04-12,18180.87533759476
1_8_2013-04-19,27058.97609023667
1_8_2013-04-26,19543.973719315964
1_8_2013-05-03,18007.83407184108
1_8_2013-05-10,13731.864717155666
1_8_2013-05-17,11049.718687665745
1_8_2013-05-24,11049.718687665745
1_8_2013-05-31,11049.718687665745
1_8_2013-06-07,11049.718687665745
1_8_2013-06-14,13647.84274069637
1_8_2013-06-21,16626.93722909565
1_8_2013-06-28,11164.791571533138
1_8_2013-07-05,11164.791571533138
1_8_2013-07-12,11164.791571533138
1_8_2013-07-19,10077.882440670413
1_8_2013-07-26,10077.882440670413
1_9_2012-11-02,10077.882440670413
1_9_2012-11-09,10077.882440670413
1_9_2012-11-16,10077.882440670413
1_9_2012-11-23,10368.131092779236
1_9_2012-11-30,10368.131092779236
1_9_2012-12-07,10368.131092779236
1_9_2012-12-14,9943.46220205472
1_9_2012-12-21,9943.46220205472
1_9_2012-12-28,9943.46220205472
1_9_2013-01-04,46280.32890314635
1_9_2013-01-11,44082.94437306904
1_9_2013-01-18,11997.517048028914
1_9_2013-01-25,11997.517048028914
1_9_2013-02-01,11997.517048028914
1_9_2013-02-08,11997.517048028914
1_9_2013-02-15,15695.764823249894
1_9_2013-02-22,9899.287084890242
1_9_2013-03-01,9899.287084890242
1_9_2013-03-08,9303.375591303356
1_9_2013-03-15,9303.375591303356
1_9_2013-03-22,9539.013398960406
1_9_2013-03-29,9539.013398960406
1_9_2013-04-05,9539.013398960406
1_9_2013-04-12,9539.013398960406
1_9_2013-04-19,9539.013398960406
1_9_2013-04-26,11741.45655455222
1_9_2013-05-03,11741.45655455222
1_9_2013-05-10,58353.54199043121
1_9_2013-05-17,24558.320834169583
1_9_2013-05-24,24558.320834169583
1_9_2013-05-31,24189.5865882271
1_9_2013-06-07,24189.5865882271
1_9_2013-06-14,24189.5865882271
1_9_2013-06-21,20808.711462572253
1_9_2013-06-28,20808.711462572253
1_9_2013-07-05,26062.37207617132
1_9_2013-07-12,63262.88371481957
1_9_2013-07-19,60553.12368124077
1_9_2013-07-26,90231.4787176661
1_10_2012-11-02,54330.94082357021
1_10_2012-11-09,55549.59234906306
1_10_2012-11-16,91603.47993630313
1_10_2012-11-23,34557.71635997838
1_10_2012-11-30,32940.855493620016
1_10_2012-12-07,22205.222160515186
1_10_2012-12-14,10990.073764991152
1_10_2012-12-21,30159.636461341393
1_10_2012-12-28,49807.58176557982
1_10_2013-01-04,23080.918863391977
1_10_2013-01-11,31058.844451482117
1_10_2013-01-18,29077.83508125418
1_10_2013-01-25,20740.274094004504
1_10_2013-02-01,40533.124299279196
1_10_2013-02-08,35570.71156596383
1_10_2013-02-15,23395.059086586098
1_10_2013-02-22,23395.059086586098
1_10_2013-03-01,20912.894978553708
1_10_2013-03-08,17579.835467220713
1_10_2013-03-15,26457.93621986262
1_10_2013-03-22,18942.93384894192
1_10_2013-03-29,17406.79420146703
1_10_2013-04-05,13130.824846781612
1_10_2013-04-12,11841.848826615493
1_10_2013-04-19,11841.848826615493
1_10_2013-04-26,11841.848826615493
1_10_2013-05-03,11841.848826615493
1_10_2013-05-10,13046.802870322314
1_10_2013-05-17,16025.897358721604
1_10_2013-05-24,10977.960357013495
1_10_2013-05-31,10977.960357013495
1_10_2013-06-07,10580.211681844527
1_10_2013-06-14,9493.302550981798
1_10_2013-06-21,9493.302550981798
1_10_2013-06-28,9493.302550981798
1_10_2013-07-05,9493.302550981798
1_10_2013-07-12,9493.302550981798
1_10_2013-07-19,9783.551203090621
1_10_2013-07-26,9783.551203090621
1_11_2012-11-02,9783.551203090621
1_11_2012-11-09,9358.882312366106
1_11_2012-11-16,9358.882312366106
1_11_2012-11-23,9358.882312366106
1_11_2012-11-30,45468.38212162879
1_11_2012-12-07,43270.99759155148
1_11_2012-12-14,11142.269887891443
1_11_2012-12-21,11142.269887891443
1_11_2012-12-28,11142.269887891443
1_11_2013-01-04,11142.269887891443
1_11_2013-01-11,14840.517663112421
1_11_2013-01-18,9044.03992475277
1_11_2013-01-25,9044.03992475277
1_11_2013-02-01,8448.128431165884
1_11_2013-02-08,8448.128431165884
1_11_2013-02-15,8683.766238822935
1_11_2013-02-22,8683.766238822935
1_11_2013-03-01,8683.766238822935
1_11_2013-03-08,8683.766238822935
1_11_2013-03-15,8683.766238822935
1_11_2013-03-22,10886.209394414747
1_11_2013-03-29,10886.209394414747
1_11_2013-04-05,44905.11675949726
1_11_2013-04-12,22314.91631563482
1_11_2013-04-19,22314.91631563482
1_11_2013-04-26,21946.182069692335
1_11_2013-05-03,21946.182069692335
1_11_2013-05-10,21946.182069692335
1_11_2013-05-17,19599.889446596215
1_11_2013-05-24,19599.889446596215
1_11_2013-05-31,24807.925714492365
1_11_2013-06-07,62008.4373531406
1_11_2013-06-14,59298.67731956181
1_11_2013-06-21,89293.57085463814
1_11_2013-06-28,52793.85644253917
1_11_2013-07-05,54012.50796803202
1_11_2013-07-12,90066.39555527209
1_11_2013-07-19,33020.63197894736
1_11_2013-07-26,31403.771112588987
1_12_2012-11-02,20668.137779484154
1_12_2012-11-09,9452.989383960117
1_12_2012-11-16,31387.196027663027
1_12_2012-11-23,49807.58176557982
1_12_2012-11-30,23080.918863391977
1_12_2012-12-07,31058.844451482117
1_12_2012-12-14,29077.83508125418
1_12_2012-12-21,20740.274094004504
1_12_2012-12-28,40533.124299279196
1_12_2013-01-04,35570.71156596383
1_12_2013-01-11,23395.059086586098
1_12_2013-01-18,23395.059086586098
1_12_2013-01-25,20912.894978553708
1_12_2013-02-01,17579.835467220713
1_12_2013-02-08,26457.93621986262
1_12_2013-02-15,18942.93384894192
1_12_2013-02-22,17406.79420146703
1_12_2013-03-01,13130.824846781612
1_12_2013-03-08,11841.848826615493
1_12_2013-03-15,11841.848826615493
1_12_2013-03-22,11841.848826615493
1_12_2013-03-29,11841.848826615493
1_12_2013-04-05,13046.802870322314
1_12_2013-04-12,16025.897358721604
1_12_2013-04-19,10977.960357013495
1_12_2013-04-26,10977.960357013495
1_12_2013-05-03,10580.211681844527
1_12_2013-05-10,9493.302550981798
1_12_2013-05-17,9493.302550981798
1_12_2013-05-24,9493.302550981798
1_12_2013-05-31,9493.302550981798
1_12_2013-06-07,9493.302550981798
1_12_2013-06-14,9783.551203090621
1_12_2013-06-21,9783.551203090621
1_12_2013-06-28,9783.551203090621
1_12_2013-07-05,9358.882312366106
1_12_2013-07-12,9358.882312366106
1_12_2013-07-19,9358.882312366106
1_12_2013-07-26,45468.38212162879
1_13_2012-11-02,43270.99759155148
1_13_2012-11-09,11142.269887891443
1_13_2012-11-16,11142.269887891443
1_13_2012-11-23,11142.269887891443
1_13_2012-11-30,14840.517663112421
1_13_2012-12-07,9044.03992475277
1_13_2012-12-14,9044.03992475277
1_13_2012-12-21,8448.128431165884
1_13_2012-12-28,8448.128431165884
1_13_2013-01-04,8683.766238822935
1_13_2013-01-11,8683.766238822935
1_13_2013-01-18,8683.766238822935
1_13_2013-01-25,8683.766238822935
1_13_2013-02-01,8683.766238822935
1_13_2013-02-08,10886.209394414747
1_13_2013-02-15,10886.209394414747
1_13_2013-02-22,44905.11675949726
1_13_2013-03-01,22314.91631563482
1_13_2013-03-08,22314.91631563482
1_13_2013-03-15,21946.182069692335
1_13_2013-03-22,21946.182069692335
1_13_2013-03-29,21946.182069692335
1_13_2013-04-05,19599.889446596215
1_13_2013-04-12,19599.889446596215
1_13_2013-04-19,24807.925714492365
1_13_2013-04-26,62008.4373531406
1_13_2013-05-03,59298.67731956181
1_13_2013-05-10,89293.57085463814
1_13_2013-05-17,52793.85644253917
1_13_2013-05-24,54012.50796803202
1_13_2013-05-31,90066.39555527209
1_13_2013-06-07,33020.63197894736
1_13_2013-06-14,31403.771112588987
1_13_2013-06-21,20668.137779484154
1_13_2013-06-28,9452.989383960117
1_13_2013-07-05,31387.196027663027
1_13_2013-07-12,49807.58176557982
1_13_2013-07-19,23080.918863391977
1_13_2013-07-26,31058.844451482117
1_14_2012-11-02,29077.83508125418
1_14_2012-11-09,20740.274094004504
1_14_2012-11-16,40533.124299279196
1_14_2012-11-23,35570.71156596383
1_14_2012-11-30,23395.059086586098
1_14_2012-12-07,23395.059086586098
1_14_2012-12-14,20912.894978553708
1_14_2012-12-21,17579.835467220713
1_14_2012-12-28,26457.93621986262
1_14_2013-01-04,18942.93384894192
1_14_2013-01-11,17406.79420146703
1_14_2013-01-18,13130.824846781612
1_14_2013-01-25,11841.848826615493
1_14_2013-02-01,11841.848826615493
1_14_2013-02-08,11841.848826615493
1_14_2013-02-15,11841.848826615493
1_14_2013-02-22,13046.802870322314
1_14_2013-03-01,16025.897358721604
1_14_2013-03-08,10977.960357013495
1_14_2013-03-15,10977.960357013495
1_14_2013-03-22,10580.211681844527
1_14_2013-03-29,9493.302550981798
1_14_2013-04-05,9493.302550981798
1_14_2013-04-12,9493.302550981798
1_14_2013-04-19,9493.302550981798
1_14_2013-04-26,9493.302550981798
1_14_2013-05-03,9783.551203090621
1_14_2013-05-10,9783.551203090621
1_14_2013-05-17,9783.551203090621
1_14_2013-05-24,9358.882312366106
1_14_2013-05-31,9358.882312366106
1_14_2013-06-07,9358.882312366106
1_14_2013-06-14,45468.38212162879
1_14_2013-06-21,43270.99759155148
1_14_2013-06-28,11142.269887891443
1_14_2013-07-05,11142.269887891443
1_14_2013-07-12,11142.269887891443
1_14_2013-07-19,14840.517663112421
1_14_2013-07-26,9044.03992475277
1_16_2012-11-02,9044.03992475277
1_16_2012-11-09,9044.03992475277
1_16_2012-11-16,8448.128431165884
1_16_2012-11-23,8448.128431165884
1_16_2012-11-30,8683.766238822935
1_16_2012-12-07,8683.766238822935
1_16_2012-12-14,8683.766238822935
1_16_2012-12-21,8683.766238822935
1_16_2012-12-28,8683.766238822935
1_16_2013-01-04,10886.209394414747
1_16_2013-01-11,10886.209394414747
1_16_2013-01-18,44905.11675949726
1_16_2013-01-25,22314.91631563482
1_16_2013-02-01,22314.91631563482
1_16_2013-02-08,21946.182069692335
1_16_2013-02-15,21946.182069692335
1_16_2013-02-22,21946.182069692335
1_16_2013-03-01,19599.889446596215
1_16_2013-03-08,19599.889446596215
1_16_2013-03-15,24807.925714492365
1_16_2013-03-22,62008.4373531406
1_16_2013-03-29,59298.67731956181
1_16_2013-04-05,89293.57085463814
1_16_2013-04-12,52793.85644253917
1_16_2013-04-19,54012.50796803202
1_16_2013-04-26,90066.39555527209
1_16_2013-05-03,33020.63197894736
1_16_2013-05-10,31403.771112588987
1_16_2013-05-17,20668.137779484154
1_16_2013-05-24,9452.989383960117
1_16_2013-05-31,31387.196027663027
1_16_2013-06-07,49807.58176557982
1_16_2013-06-14,23080.918863391977
1_16_2013-06-21,31058.844451482117
1_16_2013-06-28,29077.83508125418
1_16_2013-07-05,20740.274094004504
1_16_2013-07-12,40533.124299279196
1_16_2013-07-19,35229.01009244399
1_16_2013-07-26,22233.85825950644
1_17_2012-11-02,22233.85825950644
1_17_2012-11-09,19751.69415147405
1_17_2012-11-16,16418.63464014106
1_17_2012-11-23,25296.73539278296
1_17_2012-11-30,17781.733021862263
1_17_2012-12-07,16245.593374387387
1_17_2012-12-14,11969.624019701962
1_17_2012-12-21,10680.647999535842
1_17_2012-12-28,10680.647999535842
1_17_2013-01-04,10680.647999535842
1_17_2013-01-11,10680.647999535842
1_17_2013-01-18,11885.602043242663
1_17_2013-01-25,14864.696531641954
1_17_2013-02-01,9816.759529933845
1_17_2013-02-08,9816.759529933845
1_17_2013-02-15,9419.010854764872
1_17_2013-02-22,8332.101723902144
1_17_2013-03-01,8332.101723902144
1_17_2013-03-08,8332.101723902144
1_17_2013-03-15,8332.101723902144
1_17_2013-03-22,8332.101723902144
1_17_2013-03-29,8622.350376010967
1_17_2013-04-05,8622.350376010967
1_17_2013-04-12,8622.350376010967
1_17_2013-04-19,8197.68148528645
1_17_2013-04-26,8197.68148528645
1_17_2013-05-03,8197.68148528645
1_17_2013-05-10,44307.18129454914
1_17_2013-05-17,42109.79676447183
1_17_2013-05-24,9981.06906081179
1_17_2013-05-31,9981.06906081179
1_17_2013-06-07,9981.06906081179
1_17_2013-06-14,13679.316836032767
1_17_2013-06-21,7882.839097673118
1_17_2013-06-28,7882.839097673118
1_17_2013-07-05,7286.9276040862305
1_17_2013-07-12,7286.9276040862305
1_17_2013-07-19,7522.56541174328
1_17_2013-07-26,7522.56541174328
1_18_2012-11-02,7522.56541174328
1_18_2012-11-09,7522.56541174328
1_18_2012-11-16,7522.56541174328
1_18_2012-11-23,9725.008567335093
1_18_2012-11-30,9725.008567335093
1_18_2012-12-07,43743.91593241761
1_18_2012-12-14,21153.71548855516
1_18_2012-12-21,21153.71548855516
1_18_2012-12-28,20784.981242612677
1_18_2013-01-04,20784.981242612677
1_18_2013-01-11,20784.981242612677
1_18_2013-01-18,18438.688619516557
1_18_2013-01-25,18438.688619516557
1_18_2013-02-01,23646.724887412707
1_18_2013-02-08,60847.236526060944
1_18_2013-02-15,58137.47649248215
1_18_2013-02-22,88132.37002755849
1_18_2013-03-01,51632.65561545951
1_18_2013-03-08,52851.30714095236
1_18_2013-03-15,88905.19472819244
1_18_2013-03-22,31859.431151867695
1_18_2013-03-29,30242.57028550933
1_18_2013-04-05,19506.936952404496
1_18_2013-04-12,8291.78855688046
1_18_2013-04-19,23072.628228522197
1_18_2013-04-26,43950.76604319365
1_18_2013-05-03,16592.526951651784
1_18_2013-05-10,23619.40713174864
1_18_2013-05-17,21638.397761520704
1_18_2013-05-24,14883.458371618335
1_18_2013-06-07,23595.164502079242
1_18_2013-07-05,23595.164502079242
1_19_2012-11-02,21068.33490922944
1_19_2012-11-09,21068.33490922944
1_19_2012-11-16,18586.17080119705
1_19_2012-11-23,15253.111289864062
1_19_2012-11-30,24131.212042505962
1_19_2012-12-07,16616.20967158526
1_19_2012-12-14,15080.070024110384
1_19_2012-12-21,10804.100669424959
1_19_2012-12-28,8621.375220520298
1_19_2013-01-04,8621.375220520298
1_19_2013-01-11,8621.375220520298
1_19_2013-01-18,8621.375220520298
1_19_2013-01-25,10902.212154046161
1_19_2013-02-01,12652.304807732407
1_19_2013-02-08,8694.377997172442
1_19_2013-02-15,8694.377997172442
1_19_2013-02-22,8296.629322003473
1_19_2013-03-01,7209.7201911407465
1_19_2013-03-08,7209.7201911407465
1_19_2013-03-15,7209.7201911407465
1_19_2013-03-22,7209.7201911407465
1_19_2013-03-29,7209.7201911407465
1_19_2013-04-05,7209.7201911407465
1_19_2013-04-12,7209.7201911407465
1_19_2013-04-19,7209.7201911407465
1_19_2013-04-26,6785.051300416229
1_19_2013-05-03,6785.051300416229
1_19_2013-05-10,6785.051300416229
1_19_2013-05-17,50209.76610161028
1_19_2013-05-24,43656.20316060635
1_19_2013-05-31,9268.648936772423
1_19_2013-06-07,9268.648936772423
1_19_2013-06-14,9268.648936772423
1_19_2013-06-21,12966.896711993402
1_19_2013-06-28,7170.418973633754
1_19_2013-07-05,7170.418973633754
1_19_2013-07-12,6574.5074800468665
1_19_2013-07-19,6574.5074800468665
1_19_2013-07-26,6810.1452877039155
1_20_2012-11-02,6810.1452877039155
1_20_2012-11-09,6810.1452877039155
1_20_2012-11-16,6810.1452877039155
1_20_2012-11-23,6810.1452877039155
1_20_2012-11-30,9012.588443295728
1_20_2012-12-07,9012.588443295728
1_20_2012-12-14,39617.907546298884
1_20_2012-12-21,20667.22765554907
1_20_2012-12-28,20667.22765554907
1_20_2013-01-04,20298.493409606588
1_20_2013-01-11,20298.493409606588
1_20_2013-01-18,20298.493409606588
1_20_2013-01-25,15716.010106621447
1_20_2013-02-01,15716.010106621447
1_20_2013-02-08,25321.876753625642
1_20_2013-02-15,62522.38839227387
1_20_2013-02-22,59812.628358695074
1_20_2013-03-01,93733.36041763105
1_20_2013-03-08,54872.155343608174
1_20_2013-03-15,56090.80686910103
1_20_2013-03-22,92144.69445634112
1_20_2013-03-29,35098.930880016356
1_20_2013-04-05,33482.07001365799
1_20_2013-04-12,22237.41491942409
1_20_2013-04-19,23072.628228522197
1_20_2013-04-26,43950.76604319365
1_20_2013-05-03,16592.526951651784
1_20_2013-05-10,23619.40713174864
1_20_2013-05-17,21638.397761520704
1_20_2013-05-24,14883.458371618335
1_20_2013-05-31,23595.164502079242
1_20_2013-06-07,23595.164502079242
1_20_2013-06-14,21068.33490922944
1_20_2013-06-21,21068.33490922944
1_20_2013-06-28,18586.17080119705
1_20_2013-07-05,15253.111289864062
1_20_2013-07-12,24131.212042505962
1_20_2013-07-19,16616.20967158526
